STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        662;20180324;    1;   6.9;   3.0;    1;   0.0;   0;    1.200;   0;   8.0;   6.5;  994.83;    6.1;   70.25;   10.6;    0.9;   -3.8;eor
        662;20180325;    1;   6.9;   1.7;    1;   0.0;   6;    4.817;   0;   7.9;   6.1;  998.29;    5.4;   70.00;   10.7;   -1.1;   -4.7;eor
        662;20180326;    1;   8.6;   3.2;    1;   0.0;   0;    5.850;   0;   6.1;   6.7; 1004.23;    5.5;   75.17;   10.1;    0.9;   -3.7;eor
        662;20180327;    1;   8.6;   2.9;    1;   1.1;   6;    9.100;   0;   4.6;   5.9; 1003.41;    4.7;   72.08;    9.8;   -2.1;   -5.5;eor
        662;20180328;    1;  14.2;   4.5;    1;   8.2;   6;    0.000;   0;   7.6;   7.5;  992.34;    4.2;   90.46;    7.2;    3.4;    2.3;eor
        662;20180329;    1;  17.6;   5.5;    1;   0.6;   6;    1.183;   0;   7.1;   6.8;  993.83;    4.8;   78.96;    8.1;    0.8;   -3.1;eor
        662;20180330;    1;  11.6;   4.2;    1;   1.2;   6;    7.467;   0;   6.4;   6.5;  995.48;    5.9;   72.13;   12.4;   -1.1;   -4.4;eor
        662;20180331;    1;  10.8;   4.2;    1;   2.4;   8;    0.000;   0;   7.7;   6.3;  990.64;    2.9;   84.67;    6.4;    1.0;    0.1;eor
        662;20180401;    1;  11.6;   4.9;    1;   0.0;   0;    1.250;   0;   5.8;   5.6;  996.78;    2.4;   77.54;    5.5;    0.6;   -2.8;eor
        662;20180402;    1;   8.2;   2.7;    1;   0.2;   6;    1.717;   0;   7.0;   6.3;  999.09;    5.7;   68.88;   10.4;   -0.1;   -3.7;eor
        662;20180403;    1;  10.6;   4.0;    1;   0.0;   6;    5.800;   0;   7.7;   9.5;  992.40;   13.6;   61.79;   18.2;    7.5;    5.6;eor
        662;20180404;    1;  12.3;   2.8;    1;   1.7;   6;    6.533;   0;   5.5;   9.9;  992.43;   13.4;   66.00;   20.2;    8.7;    4.0;eor
        662;20180405;    1;  19.1;   6.0;    1;   0.2;   6;    2.617;   0;   6.0;   8.0;  999.38;    8.4;   71.75;   12.7;    2.2;   -1.3;eor
        662;20180406;    1;  11.8;   3.7;    1;   0.0;   0;   12.467;   0;   3.2;   5.5; 1012.68;    6.7;   59.33;   13.3;   -0.6;   -4.2;eor
        662;20180407;    1;  10.9;   5.4;    1;   0.0;   0;   12.517;   0;   6.2;   6.7; 1004.65;   12.4;   46.63;   19.8;    5.0;    2.2;eor
        662;20180408;    1;  10.1;   4.0;    1;   0.0;   0;   12.483;   0;   0.8;   9.4;  999.28;   15.0;   55.88;   21.7;    8.4;    4.4;eor
        662;20180409;    1;   7.2;   2.8;    1;   0.0;   0;    7.333;   0;   4.7;   9.9;  996.06;   14.7;   60.83;   20.6;    7.9;    4.2;eor
